244,방탄소년단이 우리나라 대중 음악계에 한 획을 긋고 있음. 받을 자격 충분함
245,자랑스럽다. .
246,군대 논란 정리 : 입대해야할 0순위는 여자들이다. 그리고 각계 분야에서 두각을 나타내는 사람은 여자남자할거없이 혜택을 주는게 합리적이라 생각된다.
247,Congratulations
248,BTS never fails to make me proud of them everyday. They deserve all the love this world can offer.
249,"방탄소년단은 반드~시, 스탈린이 간 군대에 보내줘야 합니다."
251,진짜 대단한 방탄소년단입니다! 최초 최연소 훈장수여를 받다니!! 역사 그 자체입니다!!
252,방탄소년단 축하해!!멋져멋져!!
253,"축하해요 방탄소년단 ,"
255,애들아!!!! 열심히 살자 좀~~~
256,세월충 세ㅤㅋㅢㅤ들이라면서 ㅋ
257,축하해요 아진짜 이젠 아미도 방탄이 존경스러워요..
258,방탄 정말 대단하다~♡♡
260,방탄소년단 jjanggg
261,방탄소년단 너무 축하하고 고생했고 고마워요
262,축하드립니다!
263,Proud of BTS
264,헐 역시 방탄이야
265,와 진짜 방탄소년단 축하합니다.무대 너무 잘하고 가사도 너무 공감되고 열심히 하고 너무 좋다
266,보라해
267,항상 그곳에 머물러 주오.건강하게.빛이 되어주오
268,They're so cool ?
269,멋짐뿜뿜
270,증말~~~~~조아
271,Appreciated for their hard work definitely deserves all the glory merit
272,받아마땅하다
